,AC,AL,AM,AP,BA,CE,DF,ES,GO,MA,MG,MS,MT,PA,PB,PE,PI,PR,RJ,RN,RO,RR,RS,SC,SE,SP,TO
2020-11-21,0.19582513182837333,0.2601628253328605,0.12626260669959052,0.23964064166364044,0.22199841127415051,0.2319268285091288,0.1636689684012319,0.1829450780615854,0.3072734069988435,0.20244608047393958,0.18423879817304692,0.2184933818694177,0.23357496983186504,0.11348226530111875,0.23784762725359934,0.17078213928774574,0.24204250420432766,0.17449295115340036,0.2661975105308565,0.4190096665117028,0.19678420004751357,0.23540727682783116,0.17766607489512443,0.18882884383437937,0.3329485778238092,0.15278230622803615,0.16089454558627803
2020-11-22,0.238488609504517,0.3344507501531697,0.11229541681028334,0.2335074716802145,0.2628319397779915,0.3021575538086442,0.1774200164168158,0.20879602561047114,0.28256400692107375,0.214804824686999,0.204898264806337,0.16083037867108418,0.22506363305808436,0.11875577030532775,0.2547039284840036,0.1827295175627082,0.32793510615540455,0.1881015547275776,0.2663463603706306,0.3363243097783364,0.2077272979623138,0.23564119593543398,0.1780197487520849,0.19940136456332822,0.4021722093962884,0.1821523750983192,0.1886852786614367
2020-11-23,0.2703741477489013,0.27672128790453254,0.1126851879897319,0.18531416484470226,0.2420697670656562,0.32217408336087816,0.1474609239419579,0.20042891398534243,0.28664274358745057,0.20930474131562113,0.21506586975160577,0.2193503479096122,0.21611519912213603,0.13138525931899897,0.23722232581843955,0.19101882905240758,0.2827014092443912,0.18417149050302445,0.28946247819710264,0.3396158275463352,0.2257526566869114,0.21891807499198157,0.1615605933535374,0.18905882884351857,0.3920552266171498,0.14631419131271559,0.19016967288112055
2020-11-24,0.2881375102474268,0.27223412962445576,0.11668933710699698,0.17354955060429675,0.2723249580177772,0.2843077231774335,0.1670804489626095,0.19303952633442556,0.34425655456295406,0.18751989943755243,0.23140044740599258,0.23989507709549582,0.19313547526284786,0.16555988126698118,0.25424595031558456,0.19835803895528148,0.27317329042776106,0.17646440372942548,0.30311877084705485,0.33946276684814763,0.20927048079193294,0.23895463288931781,0.1641849753645425,0.19743124238176865,0.36070816711575454,0.166547573946889,0.14103404387511176
2020-11-25,0.2585102783766504,0.2180674216863427,0.13241922749008914,0.17636189341556377,0.22576524873682585,0.31012681308386864,0.14913329584442148,0.18070074566490624,0.26181137768696683,0.17759697867786048,0.17805708048420354,0.234822072886943,0.1805959743929028,0.12029301222959532,0.23531136863435256,0.17572893745164572,0.2248954821196007,0.1694420756954682,0.29249949221491073,0.31567548914483395,0.20908452593229193,0.24756225161011464,0.1513885710056995,0.19183621904268305,0.3836049316603029,0.1839022005995438,0.1273688293399389
2020-11-26,0.21137615321384798,0.24786938472596035,0.12012047578490964,0.17422911587487852,0.27638105021795784,0.28633681626816154,0.14584003204181803,0.15499079976933264,0.29258625517856357,0.18551806531637055,0.16635925518519498,0.2537330986358505,0.18244703970999213,0.11570459167727878,0.20818703452162296,0.2086084046225855,0.24121396921762542,0.15899942165557354,0.3047629802718172,0.2954672142268569,0.22107643640676766,0.25050185389372565,0.15523059120008395,0.17407657757165954,0.3393931183931101,0.20828601756483167,0.14103999815147003
2020-11-27,0.2402262085670337,0.1461671373884928,0.12591270187695094,0.19257553735762567,0.29068996375170864,0.3086533465399226,0.14017055833431288,0.15669360718025138,0.46734367086715684,0.1938598188768561,0.1908379195694021,0.2831711614454396,0.17580770678916705,0.19713806150665122,0.23900533194006762,0.2451633211775787,0.21926342535416643,0.15614122287773027,0.3151839191961134,0.3003943751891525,0.19763938179358664,0.25372113766847393,0.17690913904246675,0.1737213835261358,0.3566082470831348,0.1401708137293388,0.15260464092100978
2020-11-28,0.19872165108315024,0.14155716066554402,0.1410848926465092,0.20646877216854176,0.18069035177834447,0.32413800596058906,0.1296949869311103,0.1515835749432145,0.33079769485973093,0.20339920828580926,0.18590663869238044,0.19951199980492088,0.1955255965656606,0.09138158710780377,0.26117414268987343,0.12699818338259022,0.21921068343183378,0.14985413641723985,0.2733416053724968,0.2983294696973343,0.14404668369018797,0.2528181267177138,0.11771737626157545,0.12528063119514174,0.3511119297063111,0.19129147120614656,0.08793202446806643
2020-11-29,0.22375527948098636,0.14383165273313636,0.1393148237280691,0.15117273979876875,0.17549116442708254,0.3337096181162905,0.14492560831939083,0.13676928894496101,0.354427824822554,0.1489498752043326,0.19071960258593468,0.22143103741890105,0.21411935611826208,0.10106235041340692,0.2810611166652638,0.15473077143842584,0.13445698893865987,0.13786303333675085,0.25445387636816813,0.2941809979498277,0.14853740448451092,0.1808158800293102,0.12542011654512242,0.15861875287656624,0.3506948030057617,0.22527581700411542,0.11829463107004953
2020-11-30,0.2265044026601747,0.1633019619576111,0.1411567072994199,0.1485988714174753,0.17748379750570661,0.3446201480810733,0.14584328441689426,0.15431305977480067,0.3859292115686228,0.15646844186466458,0.20741038313696372,0.22934132537959354,0.20120417183616662,0.13687831627193497,0.2718761717445823,0.1776790513640286,0.13149700263036138,0.1467128587260389,0.27412496395406355,0.29913857120105547,0.14108317030863485,0.20198791447622094,0.13846355833119378,0.14888955938262738,0.36769818577177504,0.21127307131391643,0.11926114314382578
2020-12-01,0.28232310107502484,0.18437784139488922,0.11539965794331714,0.2022786183681597,0.1498195264954832,0.3756152795345027,0.13145065993469549,0.1722959084915968,0.4088362894858307,0.14003184426828444,0.17922256765419423,0.23552953748889238,0.17322118893873742,0.10680382070759872,0.2409388667634159,0.15980490764202848,0.1350262690514138,0.13549422996495883,0.2649380212995214,0.2798849759968815,0.1592763778771815,0.22638766362135854,0.11762335027105524,0.13991383790926396,0.4043750545039617,0.18903341207667557,0.1418468860597146
2020-12-02,0.25377342480320636,0.2039594935504859,0.12226955111242,0.21068698490988336,0.1576259704286277,0.3769748979246175,0.14515869200522885,0.17957071187730483,0.3573654888241986,0.1587502743502004,0.1503219227879543,0.2524219638374668,0.1388012823135442,0.11155790875336347,0.24770697516868803,0.1711539693940337,0.1479695861267316,0.18551925501744437,0.24622379281810777,0.2897966618674355,0.14135559410815968,0.2630079472060976,0.12178276160416336,0.14930173692276916,0.3532589511295985,0.24719089554994372,0.15027566574460585
2020-12-03,0.2153293191470084,0.1864976676522076,0.1141763731466994,0.24683282630816727,0.16094420758636474,0.37496082325717695,0.1358497764354637,0.18630208356008554,0.37303659647582965,0.1413666807793378,0.135900738052787,0.23947271397776282,0.17431498230657802,0.08883303788602265,0.25576865562515255,0.18771408930640326,0.1509230470694829,0.1867532409504608,0.23861226413603281,0.27034198041025503,0.1483725647420899,0.2768692475172719,0.1038207086698222,0.14794437604090985,0.2876701926243391,0.2853956471677365,0.15353832107494483
2020-12-04,0.22875153137762932,0.18284834080980059,0.12643890561832097,0.3000792139395487,0.14666583347658277,0.3683569556026464,0.12220861993022215,0.18728719800987706,0.36159601925491447,0.15636496253758445,0.129228316201893,0.2299632631426701,0.1382107562002454,0.13476131588671234,0.22436053840871403,0.18544884616102014,0.16096066039820667,0.1890958110045997,0.24933331072541529,0.25008632099237277,0.1599460849228276,0.2596982869591467,0.1019324870137833,0.14813613533575312,0.36048774788946625,0.28273157907993984,0.1504935675127329
2020-12-05,0.2314538010882795,0.1308865042382107,0.12749008321077065,0.28066810351996585,0.14531724801979015,0.38057259695244133,0.11639745874453666,0.16459110635754237,0.3777872460333352,0.12330400456743734,0.12448952744538808,0.2336018815708231,0.1257866997320056,0.10490128028898264,0.1984703122000752,0.18667976077730528,0.17022540546814474,0.20166139623452306,0.27089179763844845,0.2350490634564176,0.16651147992038637,0.328079081993702,0.1052245997311479,0.1415080671730294,0.4169667080885293,0.29118284715965637,0.1388093598528466
2020-12-06,0.19612306487639375,0.11374009879688053,0.13694708670603287,0.2696079561414952,0.14835596125457348,0.33640107054560114,0.10742921049764557,0.17612675184272042,0.4023633130884577,0.16216164806209118,0.12436879962785974,0.21189095888597057,0.12640709401578606,0.09444924173311893,0.18803388535555204,0.21009663500136377,0.17344112612813314,0.18433171335979406,0.27039880604104377,0.22854072076128162,0.14922017489728182,0.33449539763293995,0.11293653259188949,0.12368231652438236,0.22492036134412902,0.3452676539290228,0.11200715801924702
2020-12-07,0.21275391174405617,0.13479568541814343,0.1275811954536579,0.28101052030182455,0.16129251863040184,0.3355709076908013,0.11875733495967178,0.18122109050882543,0.4121740520557222,0.180769413961774,0.09591833186870197,0.15656463920743363,0.1265187489335066,0.061619002455756834,0.21540995673861282,0.2171096582835135,0.20428652107376055,0.1907325491688795,0.247834142354881,0.22870057610217398,0.14721033741624814,0.350907788176343,0.10534528443374373,0.13721348796946073,0.19654131832143734,0.31877711965578337,0.08964580938755747
